GAMESTATE,HASHCODE
9043,-1726943923
9044,-848487308
9045,-848487277
9046,-848487276
9047,-848487275
9048,1304628182
9049,-848487274
9050,1304628182
9051,-848487273
9052,-1726943886
9053,-1726943887
9054,426171570
9055,-848487272
9056,-1726943886
9057,-1726943886
9058,426171571
9059,-1726943886
9060,-848487271
9061,-1726943886
9062,-1726943863
9063,426171594
9064,-1726943862
9065,426171594
9066,-1726943861
9067,426171596
9068,-848487225
9069,426171596
9070,-1726943838
9071,-1726943837
9072,-848487222
9073,-848487253
9074,-1726943866
9075,-2081555224
9076,811119423
9077,-848490390
9078,-848490389
9079,-1726947002
9080,426168455
9081,-848490387
9082,-1726946970
9083,-1726946970
9084,-848490355
9085,-848490354
9086,-848490353
9087,-848490352
9088,-848490351
9089,-1726946964
9090,-848490349
9091,-1726946962
9092,-848488838
9093,-1726945451
9094,426170006
9095,-848488836
9096,426170006
9097,-848488835
9098,426169978
9099,-848488864
9100,-848488831
9101,-1726945444
9102,426170013
9103,-1726945443
9104,426170013
9105,-1726945474
9106,426169983
9107,-848488859
9108,-848488828
9109,-848488827
9110,-848488826
9111,-1726945439
9112,426170018
9113,-848488824
9114,426170018
9115,1304626633
9116,-848488823
9117,-1726943927
9118,426171530
9119,-848487291
9120,426171530
9121,1304628166
9122,-1726943904
9123,1304628166
9124,-1726943903
9125,-1726943902
9126,426171555
9127,-1726943901
9128,426171555
9129,426171556
9130,-1726943900
9131,426171556
9132,-848487285
9133,-848487316
9134,1304628141
9135,-848487315
9136,-848487314
9137,-1726943927
9138,426171530
9139,-848487312
9140,426171530
9141,-848487281
9142,-848487280
9143,426168454
9144,-848490357
9145,-848490356
9146,-1726946969
9147,426168488
9148,-1726946968
9149,426168489
9150,-848490353
9151,426168489
9152,-1726946966
9153,-848490351
9154,-1726946964
9155,426168493
9156,-848490349
9157,426168493
9158,-848490348
9159,1304625109
9160,-1726946961
9161,1304625109
9162,426168496
9163,-848490346
9164,426168496
9165,-1726946959
9166,-1726946928
9167,-1726946927
9168,-1726945417
9169,-848488802
9170,-848488801
9171,-1726945414
9172,-848487290
9173,-848487289
9174,-1726943902
9175,426171555
9176,-1726943901
9177,-848487286
9178,-848487317
9179,-848487316
9180,-1726943929
9181,426171528
9182,-848487314
9183,426171528
9184,-848487313
9185,-1726943926
9186,-1726943925
9187,-1726943924
9188,426171533
9189,-848487309
9190,426171533
9191,-848487308
9192,-848487307
9193,-848487306
9194,-1726943919
9195,-1726943918
9196,426171539
9197,-848487282
9198,-848487251
9199,-1726943843
9200,426171614
9201,-1726943842
9202,426171615
9203,-1726943841
9204,-848487226
9205,-1726943839
9206,-1726943838
9207,426171619
9208,-1726943837
9209,-848490386
9210,1304625071
9211,-1726946999
9212,1304625071
9213,426168458
9214,-848490384
9215,426168458
9216,-848490353
9217,-848490352
9218,-848490351
9219,-1726946964
9220,426168493
9221,-1726946963
9222,426168493
9223,426168494
9224,-848490348
9225,426168494
9226,1304625109
9227,-848490347
9228,-848490346
9229,-848488836
9230,-1726945449
9231,-1726945448
9232,-848488833
9233,-1726945446
9234,426170011
9235,-848488831
9236,426170011
9237,-848488862
9238,-848488861
9239,-1726945474
9240,-1726943964
9241,426171493
9242,-1726943963
9243,426171493
9244,-848487348
9245,-848487317
9246,-1726943930
9247,426171527
9248,-1726943929
9249,-1726943928
9250,426171529
9251,-848487313
9252,426171529
9253,-1726943926
9254,-1726943925
9255,-1726943924
9256,-2081555158
9257,-1341994449
9258,-848488805
9259,811121008
9260,-1726945419
9261,426170038
9262,-1726945418
9263,426170038
9264,426170039
9265,-1726945417
9266,426170039
9267,-1726945416
9268,-1726945415
9269,-1726945414
9270,426170043
9271,-1726945413
9272,426170043
9273,426170044
9274,-1726945412
9275,426170044
9276,426170045
9277,-1726945411
9278,426170045
9279,-848488796
9280,-848488795
9281,-1726943899
9282,-848487284
9283,-848487283
9284,-1726943896
9285,-848487281
9286,-1726943894
9287,-1726943893
9288,426171564
9289,-848487278
9290,426171564
9291,-848487277
9292,-1726943890
9293,-1726943889
9294,-1726943888
9295,426171569
9296,-1726943887
9297,-1726943886
9298,426171571
9299,-1726943885
9300,426171571
9301,-848487270
9302,-1726943862
9303,426171595
9304,-1726943861
9305,426171595
9306,-848487246
9307,-1726943859
9308,426171598
9309,-1726943858
9310,426171599
9311,-1726943857
9312,-1726943856
9313,-2081555158
9314,-1341994448
9315,-1726945419
9316,-1726945419
9317,426170038
9318,-848488804
9319,-1726945417
9320,-1726945418
9321,426170039
9322,-848488803
9323,426170039
9324,-1726945416
9325,-1726945415
9326,-1726945414
9327,426170043
9328,-848488799
9329,-848488798
9330,-848488797
9331,-848488796
9332,-848488795
9333,-1726945408
9334,426170049
9335,-1726945407
9336,426170049
9337,-1726945406
9338,-1726945405
9339,-848488790
9340,-1726945403
9341,426170054
9342,-1726943893
9343,426170054
9344,426171564
9345,-848487278
9346,-1726943891
9347,-1726943890
9348,426171567
9349,-1726943889
9350,-848485765
9351,-848485764
9352,-848485763
9353,-848485762
9354,-1726942375
9355,426173082
9356,-848485760
9357,-848485759
9358,-1726942372
9359,-848485757
9360,1304629700
9361,-1726942370
9362,426173087
9363,-848485755
9364,-848485754
9365,-848485753
9366,-848485731
9367,-1726942344
9368,-1726942343
9369,426173114
9370,-1726942342
9371,-1726942320
9372,426173137
9373,-1726942319
9374,-1726942318
9375,426173139
9376,-848485703
9377,-848485702
9378,-1726942316
9379,-848485701
9380,-1726942314
9381,426173143
9382,-848485699
9383,-1726942312
9384,1304625068
9385,-848490388
9386,1304625068
9387,-1726947001
9388,426168456
9389,-1726947000
9390,426168456
9391,-1726946999
9392,-1726946998
9393,-848490383
9394,-848490352
9395,1304625105
9396,-1726946965
9397,426168492
9398,-848490350
9399,426168492
9400,-848490349
9401,-848490348
9402,-848490347
9403,-1726946960
9404,-1726946959
9405,-1726946958
9406,426168499
9407,-848490343
9408,426168499
9409,-1726946956
9410,426168501
9411,-848488832
9412,-848488863
9413,1304626594
9414,-848488862
9415,-1726943966
9416,426171491
9417,-1726943965
9418,426171491
9419,-1726943964
9420,426171493
9421,-848487349
9422,426171493
9423,-848487348
9424,-848487347
9425,-1726943960
9426,-1726943959
9427,426171498
9428,-848487344
9429,426171498
9430,-1726943957
9431,426171500
9432,-848487342
9433,426171500
9434,-848487311
9435,-1726943924
9436,-848487309
9437,-848487308
9438,-1726943921
9439,-848487306
9440,-848487284
9441,-848487283
9442,-1726943896
9443,-1726943898
9444,-1726943897
9445,-848487282
9446,-848487313
9447,-848487312
9448,-1726943904
9449,426171553
9450,-848487289
9451,1304628168
9452,-848487288
9453,-1341996036
9454,-1726947007
9455,-1726947006
9456,-1726947007
9457,-848490391
9458,426168451
9459,-1726947005
9460,426168451
9461,426168452
9462,-1726947004
9463,426168452
9464,426168453
9465,-1726947003
9466,426168454
9467,-1726947002
9468,426168454
9469,426168455
9470,-848490387
9471,-848490386
9472,-1726946999
9473,426168458
9474,-848490384
9475,-848490353
9476,-1726946966
9477,426168491
9478,-848490351
9479,426168491
9480,-1726946964
9481,-848490350
9482,-1726946963
9483,426168494
9484,-848490348
9485,426168494
9486,-848490347
9487,-848490346
9488,-848490345
9489,-1726946958
9490,-1726945448
9491,-848487324
9492,-848487355
9493,-1726943968
9494,426171489
9495,-1726943967
9496,-848487352
9497,-848487351
9498,-1726943964
9499,-848487349
9500,-848487348
9501,-848487347
9502,-848487346
9503,-848487345
9504,-1726943958
9505,426171499
9506,-1726943957
9507,426171499
9508,426171500
9509,-848487342
9510,-848487311
9511,-848487310
9512,-1726943923
9513,426171534
9514,-1726943922
9515,426171535
9516,-1726943921
9517,426171535
9518,426171536
9519,-848487285
9520,426171536
9521,-1726943898
9522,426171559
9523,-848487283
9524,426171559
9525,-848487281
9526,-848487280
9527,-1726943872
9528,-1726943871
9529,426171586
9530,-848487256
9531,-343676128
9532,1798175713
9533,919719100
9534,-1222132739
9535,1798175715
9536,919719102
9537,-1222132735
9538,1798175719
9539,919719108
9540,919719108
9541,-1222132731
9542,1798175723
9543,-1222132731
9544,-1222132729
9545,919722134
9546,-1222129705
9547,919722135
9548,-1222129705
9549,919722136
9550,-1222129703
9551,1798178751
9552,919722138
9553,-1222129701
9554,919722139
9555,-1222129701
9556,1798178754
9557,1798178755
9558,-343673084
9559,1798178756
9560,-343673084
9561,919722143
9562,-1222129696
9563,919722144
9564,-1222129696
9565,-1222129695
9566,919722145
9567,-1222129694
9568,919722146
9569,-1222129693
9570,919722147
9571,-1222129693
9572,-1222129692
9573,1798178762
9574,-1222129692
9575,919722170
9576,-1222129669
9577,919722171
9578,1798178786
9579,-1222129665
9580,-1222129665
9581,1798178790
9582,1798178812
9583,-343673027
9584,-343673027
9585,919722200
9586,1798178815
9587,919722202
9588,-1222129637
9589,1798178817
9590,-1222129637
9591,919722204
9592,426168450
9593,-848490392
9594,1304625065
9595,-848490391
9596,1304625065
9597,-1726947004
9598,-848490389
9599,-848490388
9600,-848490387
9601,-1726947000
9602,426168457
9603,-848490385
9604,426168457
9605,1304625072
9606,-848490384
9607,1304625073
9608,-1726946997
9609,1304625073
9610,-1726946996
9611,-1726946995
9612,-1726946994
9613,426168463
9614,-1726946993
9615,426168463
9616,426168464
9617,-848490378
9618,426168464
9619,-848490377
9620,-848488867
9621,-848488866
9622,-1726945479
9623,-1726945480
9624,426169977
9625,-1726945479
9626,426169978
9627,-848488864
9628,426169978
9629,-848488863
9630,-1726943967
9631,426171490
9632,-848487352
9633,426171490
9634,-848487317
9635,-848487316
9636,-1726943929
9637,-1726943964
9638,426171493
9639,-848487349
9640,426171493
9641,-848487348
9642,-1726943961
9643,-1726943960
9644,-1726943959
9645,-1726943958
9646,426171499
9647,-848487343
9648,-848487312
9649,1304628147
9650,1304628147
9651,-848487286
9652,-848487285
9653,1304628172
9654,-848487284
9655,1304628172
9656,1304628173
9657,-848487283
9658,1304628173
9659,-848487282
9660,-848487281
9661,-1341994416
9662,-1726945387
9663,-1726945387
9664,426170070
9665,-1726945386
9666,426170070
9667,426170071
9668,-1726945385
9669,426170071
9670,-1726945384
9671,-1726945383
9672,-848488768
9673,-1726945381
9674,-848488766
9675,-848488765
9676,-1726945378
9677,-1726945377
9678,-1726945376
9679,426170081
9680,-848488761
9681,-848488760
9682,1304626697
9683,-848488759
9684,-848488758
9685,-848488757
9686,-1726945370
9687,426170087
9688,-848488755
9689,426170087
9690,-848487245
9691,-1726942349
9692,426173108
9693,-1726942348
9694,426173109
9695,-1726942347
9696,426173110
9697,-848485732
9698,426173110
9699,-848485731
9700,-1726942344
9701,-1726942343
9702,-1726942342
9703,426173115
9704,-1726942341
9705,426173115
9706,426173116
9707,-1726942340
9708,426173116
9709,426173117
9710,-848485725
9711,-848485724
9712,-848485723
9713,-848485722
9714,-1726942335
9715,-1726942334
9716,-848485719
9717,-1726942311
9718,-1726942310
9719,-848485695
9720,-1726942309
9721,-1726942309
9722,426173148
9723,-1726942308
9724,426173148
9725,-1726942307
9726,426173150
9727,-848485692
9728,-1726942305
9729,-848485669
9730,-1726942282
9731,-2081555184
9732,-1341994475
9733,-848488831
9734,-848488830
9735,-848488829
9736,-848488828
9737,-1726945441
9738,-1726945440
9739,-1726945439
9740,426170018
9741,-848488824
9742,426170018
9743,-1726945437
9744,-1726945436
9745,426170021
9746,-848488821
9747,426170021
9748,1304626636
9749,-848488820
9750,-848488819
9751,-1726945432
9752,-1726945431
9753,426170026
9754,-1726945430
9755,426170027
9756,-848488815
9757,426170027
9758,-848487305
9759,-1726943918
9760,426171539
9761,-1726942408
9762,426173049
9763,-1726942407
9764,426173049
9765,-1726942406
9766,-1726942405
9767,-848485790
9768,-1726942403
9769,426173054
9770,-1726942402
9771,-848485787
9772,-1726942400
9773,426173057
9774,-1726942399
9775,-1726942398
9776,-1726942397
9777,426173060
9778,-1726942375
9779,426173060
9780,426173082
9781,-848485760
9782,426173082
9783,-1726942373
9784,-1726942344
9785,-1726942343
9786,426173114
9787,-1726942342
9788,426173114
9789,-848485727
9790,-1726942340
9791,426173117
9792,-1726942339
9793,-848490390
9794,-1726947002
9795,426168455
9796,-848490387
9797,1304625070
9798,-848490386
9799,1304625070
9800,426168458
9801,426168458
9802,426168459
9803,-848490383
9804,-848490352
9805,-1726946965
9806,-1726946964
9807,426168493
9808,-848490349
9809,-1726946962
9810,426168495
9811,-1726946961
9812,426168496
9813,-848490346
9814,426168496
9815,-1726945450
9816,426170007
9817,-1726945449
9818,426170007
9819,426170008
9820,-1726945448
9821,426170009
9822,-848488833
9823,-1726945447
9824,426170010
9825,-1726945446
9826,426170011
9827,-1726945445
9828,426170012
9829,-848488830
9830,-848488861
9831,-848488860
9832,-848488859
9833,-1726945472
9834,426169985
9835,-1726945471
9836,-1726945473
9837,-1726945472
9838,426169985
9839,-1726945471
9840,426169985
9841,-1726945470
9842,-1726945469
9843,426169988
9844,-1726945447
9845,426169988
9846,426170010
9847,-848488832
9848,426170010
9849,1304626625
9850,-1726945445
9851,426170012
9852,-848487321
9853,-848487290
9854,-848487289
9855,-1726943902
9856,426171555
9857,-848487287
9858,426171555
9859,-848487286
9860,-848487285
9861,-848487284
9862,-848487283
9863,-848487282
9864,-1726943895
9865,426171562
9866,-848487280
9867,426171562
9868,-848487279
9869,-848487257
9870,-848487256
9871,-848487255
9872,-848487254
9873,-848487253
9874,-1726943866
9875,426171591
9876,-848487251
9877,426171591
9878,-848487250
9879,919719096
9880,919719097
9881,919719096
9882,919719098
9883,919719099
9884,-1222132740
9885,919719100
9886,-1222132739
9887,1798175715
9888,1798175716
9889,1798175717
9890,-343676118
9891,-343676118
9892,-343676117
9893,-343676117
9894,919719111
9895,-343676113
9896,-343676113
9897,1798177237
9898,1798177238
9899,919722137
9900,-1222129702
9901,1798178752
9902,-343673087
9903,-343673087
9904,-1222129700
9905,1798178755
9906,919722142
9907,1798178756
9908,1798178757
9909,1798178758
9910,1798178780
9911,919722167
9912,-1222129672
9913,1798178782
9914,-1222129672
9915,1798178783
9916,919722170
9917,-1222129669
9918,919722171
9919,-1222129668
9920,919722172
9921,-1222129668
9922,919722173
9923,-1222129666
9924,919722174
9925,-1222129665
9926,1798178789
9927,-1222129665
9928,-343673050
9929,1798178790
9930,-343673050
9931,1798178791
9932,-1222132741
9933,1798175713
9934,-1222132741
9935,919719100
9936,-1222132739
9937,919719101
9938,-1222132739
9939,-343676123
9940,919719104
9941,-1222132735
9942,919719105
9943,-1222132734
9944,919719106
9945,-1222132733
9946,1798175721
9947,1798175722
9948,-343676115
9949,919719111
9950,-1222132728
9951,919719112
9952,-1222132727
9953,919720622
9954,-1222131217
9955,-1222131215
9956,-1222131214
9957,1798177241
9958,1798178751
9959,1798178752
9960,-1222129700
9961,919722141
9962,-1222129698
9963,919722142
9964,-1222129698
9965,-1222129697
9966,-1222129696
9967,919722144
9968,-1222129695
9969,1798178759
9970,-1222129695
9971,919722146
9972,-1222129693
9973,1798178761
9974,-1222129693
9975,919722169
9976,919722170
9977,-1222129669
9978,1798178785
9979,-1222129666
9980,1798178788
9981,919722175
9982,-1222129664
9983,1798178790
9984,1798178791
9985,919722178
9986,-1222129661
9987,-1222129661
9988,-1726947001
9989,426168456
9990,-848490386
9991,-848490385
9992,1304625072
9993,-1726946998
9994,1304625072
9995,426168459
9996,-1726946997
9997,426168460
9998,-848490382
9999,426168460
10000,-1726946995
10001,426168462
10002,-848490380
10003,426168462
10004,-1726946993
10005,426168464
10006,-1726946992
10007,-848490377
10008,-1726946990
10009,426168467
10010,-1726945480
10011,426168467
10012,426169977
10013,-848488865
10014,-848488864
10015,-848488863
10016,-848487353
10017,-1726943966
10018,426171491
10019,-848487351
10020,1304628106
10021,-1726943964
10022,-848487349
10023,-1726943962
10024,426171495
10025,-848487347
10026,-848487346
10027,-1726943959
10028,-1726943958
10029,426171499
10030,-1726943957
10031,426171499
10032,426171500
10033,-848487342
10034,426171500
10035,-848487341
10036,-1726943954
10037,-848487339
10038,-1726943952
10039,426171505
10040,-848487337
10041,-1726943950
10042,426171507
10043,-848487335
10044,426171507
10045,-1726943927
10046,-848487291
10047,-848487290
10048,-848487289
10049,-1726943902
10050,426171555
10051,-848487287
10052,426171555
10053,1304628170
10054,-1726943900
10055,426171557
10056,-848487285
10057,-1726943898
10058,426171559
10059,-1726943897
10060,426171560
10061,-848487282
10062,-848487281
10063,-2081555166
10064,1828461160
10065,-1588049522
10066,-1588049521
10067,565065936
10068,-1588049520
10069,-1341995976
10070,-848490332
10071,-848490331
10072,-848490332
10073,1304625126
10074,-848490331
10075,-848490330
10076,-848490331
10077,-1726946943
10078,-848490328
10079,-848490384
10080,-1726946997
10081,-848490382
10082,-848490379
10083,-848490378
10084,1304625079
10085,-1726946991
10086,426168466
10087,-848490376
10088,-848490379
10089,-848490378
10090,-848490377
10091,-848488867
10092,-1726945480
10093,426169977
10094,-1726945479
10095,426169977
10096,-848488864
10097,-848488808
10098,-1726945421
