STATDATA,PLAYER,NUMERICALDATA,TIME,STAT,DATAINDEX
41840,12,,,52993,0
41841,12,,,52994,0
41842,11,,,52997,0
41843,5,,,53000,0
41844,8,,,53001,0
41845,12,,,53002,0
41846,11,,,53003,0
41847,11,,,53004,0
41848,12,,,53005,0
41849,11,,,53006,0
41850,12,,,53007,0
41851,57,,,53008,0
41852,5,,,53010,0
41853,,3,,53010,1
41854,12,,,53011,0
41855,12,,,53013,0
41856,57,,,53014,0
41857,57,,,53017,0
41858,22,,,53021,0
41859,8,,,53023,0
41860,12,,,53024,0
41861,57,,,53027,0
41862,,1,,53027,1
41863,12,,,53030,0
41864,57,,,53032,0
41865,,1,,53032,1
41866,5,,,53035,0
41867,57,,,53037,0
41868,,1,,53037,1
41869,57,,,53038,0
41870,5,,,53039,0
41871,8,,,53040,0
41872,11,,,53041,0
41873,12,,,53042,0
41877,8,,,53050,0
41878,12,,,53052,0
41879,10,,,53054,0
41880,5,,,53055,0
41881,10,,,53058,0
41882,,3,,53058,1
41883,8,,,53059,0
41884,12,,,53061,0
41885,11,,,53062,0
41886,10,,,53065,0
41887,,1,,53065,1
41888,12,,,53066,0
41889,12,,,53067,0
41890,11,,,53068,0
41891,12,,,53069,0
41892,5,,,53070,0
41893,8,,,53071,0
41894,12,,,53072,0
41895,12,,,53073,0
41896,5,,,53076,0
41897,,1,,53076,1
41898,57,,,53077,0
41899,12,,,53078,0
41900,57,,,53081,0
41901,57,,,53084,0
41902,5,,,53087,0
41903,,2,,53087,1
41906,11,,,53090,0
41907,5,,,53091,0
41909,5,,,53094,0
41910,12,,,53095,0
41911,12,,,53097,0
41912,8,,,53100,0
41913,11,,,53101,0
41914,12,,,53103,0
41915,57,,,53104,0
41916,,0,,53104,1
41917,8,,,53106,0
41918,,1,,53106,1
41919,12,,,53111,0
41920,12,,,53113,0
41921,5,,,53114,0
41922,57,,,53116,0
41923,,3,,53116,1
41924,11,,,53117,0
41925,12,,,53119,0
41926,5,,,53120,0
41927,5,,,53123,0
41928,5,,,53125,0
41929,8,,,53126,0
41930,12,,,53127,0
41931,12,,,53131,0
41932,8,,,53132,0
41933,8,,,53134,0
41934,8,,,53137,0
41935,11,,,53138,0
41936,8,,,53140,0
41937,8,,,53141,0
41938,5,,,53143,0
41939,,1,,53143,1
41940,22,,,53144,0
41941,27,,,53146,0
41942,8,,,53147,0
41943,11,,,53148,0
41944,12,,,53149,0
41945,8,,,53152,0
41946,,2,,53152,1
41947,11,,,53153,0
41948,12,,,53154,0
41949,27,,,53155,0
41950,9,,,53157,0
41951,,1,,53157,1
41952,12,,,53158,0
41953,9,,,53161,0
41954,9,,,53163,0
41955,,0,,53163,1
41956,8,,,53165,0
41957,,1,,53165,1
41958,8,,,53166,0
41959,,3,,53166,1
41960,11,,,53167,0
41961,12,,,53169,0
41962,11,,,53170,0
41963,5,,,53172,0
41964,,3,,53172,1
41965,8,,,53173,0
41966,12,,,53174,0
41967,27,,,53175,0
41968,5,,,53176,0
41969,12,,,53178,0
41970,12,,,53179,0
41971,11,,,53180,0
41972,11,,,53182,0
41973,,1,,53182,1
41974,11,,,53183,0
41975,11,,,53185,0
41976,,0,,53185,1
41977,11,,,53187,0
41978,12,,,53189,0
41979,5,,,53192,0
41980,5,,,53193,0
41981,8,,,53194,0
41982,12,,,53195,0
41983,12,,,53196,0
41984,8,,,53197,0
41985,12,,,53198,0
41986,22,,,53199,0
41987,8,,,53200,0
41988,12,,,53202,0
41989,15,,,53203,0
41990,,2,,53203,1
41991,22,,,53204,0
41992,12,,,53206,0
41993,8,,,53207,0
41994,13,,,53210,0
41995,,1,,53210,1
41996,8,,,53211,0
41997,12,,,53212,0
41998,5,,,53215,0
41999,,3,,53215,1
42000,22,,,53216,0
42001,12,,,53217,0
42002,8,,,53218,0
42003,8,,,53219,0
42004,12,,,53220,0
42005,5,,,53221,0
42006,8,,,53222,0
42007,12,,,53224,0
42008,22,,,53225,0
42009,22,,,53228,0
42010,22,,,53229,0
42011,,1,,53229,1
42012,15,,,53230,0
42013,12,,,53232,0
42014,22,,,53235,0
42015,13,,,53236,0
42016,8,,,53237,0
42017,12,,,53238,0
42018,13,,,53241,0
42019,,1,,53241,1
42020,15,,,53242,0
42021,12,,,53244,0
42022,8,,,53245,0
42023,,3,,53245,1
42024,5,,,53246,0
42025,12,,,53247,0
42026,5,,,53248,0
42027,8,,,53249,0
42028,,3,,53249,1
42029,5,,,53250,0
42030,12,,,53252,0
42031,13,,,53253,0
42032,,2,,53253,1
42033,13,,,53254,0
42034,8,,,53255,0
42035,12,,,53257,0
42036,8,,,53258,0
42037,,3,,53258,1
42038,5,,,53259,0
42039,12,,,53261,0
42040,15,,,53262,0
42041,13,,,53263,0
42042,15,,,53265,0
42043,,1,,53265,1
42044,8,,,53266,0
42045,8,,,53267,0
42046,8,,,53268,0
42047,12,,,53270,0
42048,12,,,53273,0
42049,13,,,53275,0
42050,,1,,53275,1
42052,13,,,53277,0
42053,13,,,53279,0
42054,,1,,53279,1
42055,8,,,53280,0
42056,12,,,53282,0
42057,5,,,53283,0
42058,13,,,53285,0
42059,,1,,53285,1
42060,13,,,53286,0
42061,12,,,53287,0
42062,13,,,53288,0
42063,12,,,53289,0
42064,12,,,53290,0
42065,8,,,53291,0
42066,57,,,53293,0
42067,57,,,53295,0
42068,,1,,53295,1
42069,22,,,53298,0
42070,12,,,53301,0
42071,8,,,53302,0
42072,,3,,53302,1
42073,11,,,53303,0
42074,12,,,53305,0
42075,5,,,53306,0
42076,,1,,53306,1
42077,8,,,53307,0
42078,12,,,53308,0
42079,11,,,53309,0
42080,27,,,53314,0
42081,5,,,53317,0
42082,,2,,53317,1
42083,5,,,53318,0
42084,12,,,53319,0
42085,27,,,53320,0
42086,5,,,53322,0
42087,,2,,53322,1
42088,11,,,53323,0
42089,12,,,53325,0
42091,5,,,53327,0
42092,10,,,53329,0
42093,,3,,53329,1
42094,8,,,53330,0
42095,12,,,53332,0
42096,5,,,53333,0
42097,,1,,53333,1
42098,8,,,53334,0
42099,12,,,53335,0
42100,11,,,53338,0
42101,10,,,53341,0
42102,,0,,53341,1
42103,8,,,53343,0
42104,,2,,53343,1
42105,8,,,53344,0
42106,12,,,53345,0
42108,12,,,53349,0
42109,5,,,53351,0
42110,,1,,53351,1
42111,8,,,53352,0
42112,12,,,53354,0
42113,10,,,53355,0
42114,,3,,53355,1
42115,8,,,53356,0
42116,12,,,53357,0
42117,5,,,53358,0
42118,,2,,53358,1
42119,8,,,53359,0
42120,12,,,53361,0
42121,8,,,53362,0
42122,8,,,53365,0
42123,8,,,53366,0
42124,8,,,53368,0
42125,,3,,53368,1
42126,22,,,53369,0
42127,12,,,53371,0
42128,10,,,53372,0
42129,10,,,53373,0
42130,8,,,53378,0
42131,,3,,53378,1
42132,5,,,53379,0
42133,12,,,53380,0
42134,12,,,53381,0
42135,12,,,53382,0
42136,27,,,53385,0
42137,27,,,53386,0
42138,5,,,53387,0
42139,12,,,53388,0
42140,27,,,53391,0
42141,11,,,53392,0
42142,27,,,53395,0
42143,8,,,53398,0
42144,,3,,53398,1
42145,11,,,53399,0
42146,12,,,53401,0
42147,10,,,53402,0
42148,,0,,53402,1
42149,10,,,53404,0
42150,,3,,53404,1
42151,5,,,53405,0
42152,12,,,53407,0
42153,5,,,53410,0
42154,10,,,53411,0
42155,10,,,53412,0
42156,5,,,53414,0
42157,,1,,53414,1
42158,10,,,53415,0
42159,11,,,53418,0
42160,10,,,53421,0
42161,,0,,53421,1
42162,5,,,53423,0
42163,,0,,53423,1
42164,12,,,53427,0
42165,12,,,53428,0
42166,12,,,53429,0
42167,8,,,53430,0
42168,12,,,53432,0
42169,10,,,53433,0
42170,,1,,53433,1
42171,8,,,53434,0
42172,12,,,53436,0
42173,8,,,53437,0
42174,,1,,53437,1
42175,10,,,53438,0
42176,5,,,53439,0
42177,10,,,53441,0
42178,,1,,53441,1
42179,8,,,53442,0
42180,12,,,53443,0
42181,10,,,53446,0
42182,,3,,53446,1
42183,8,,,53447,0
42184,12,,,53449,0
42186,8,,,53451,0
42187,8,,,53452,0
42188,22,,,53455,0
42189,12,,,53458,0
42190,10,,,53459,0
42191,10,,,53461,0
42192,8,,,53464,0
42193,,1,,53464,1
42194,11,,,53465,0
42195,9,,,53465,1
42196,27,,,53467,0
42197,11,,,53468,0
42198,8,,,53469,0
42199,11,,,53470,0
42200,12,,,53472,0
42201,27,,,53473,0
42202,11,,,53474,0
42203,11,,,53475,0
42204,10,,,53478,0
42205,,1,,53478,1
42206,12,,,53479,0
42207,5,,,53482,0
42208,,1,,53482,1
42209,5,,,53485,0
42210,27,,,53486,0
42211,5,,,53487,0
42212,12,,,53489,0
42213,10,,,53510,0
42214,12,,,53511,0
42215,8,,,53513,0
42216,,3,,53513,1
42217,11,,,53514,0
42218,12,,,53516,0
42219,11,,,53517,0
42220,12,,,53518,0
42221,11,,,53519,0
42222,27,,,53523,0
42223,12,,,53524,0
42224,10,,,53525,0
42225,27,,,53528,0
42226,10,,,53529,0
42227,8,,,53530,0
42230,11,,,53533,0
42233,8,,,53539,0
42234,,2,,53539,1
42235,12,,,53541,0
42237,5,,,53543,0
42238,11,,,53547,0
42239,5,,,53548,0
42240,5,,,53551,0
42241,,2,,53551,1
42242,8,,,53552,0
42243,12,,,53553,0
42244,12,,,53556,0
42245,5,,,53557,0
42246,,3,,53557,1
42247,8,,,53558,0
42248,12,,,53560,0
42249,12,,,53561,0
42250,9,,,53562,0
42251,10,,,53565,0
42252,,2,,53565,1
42253,8,,,53568,0
42254,,0,,53568,1
42255,5,,,53570,0
42256,,3,,53570,1
42257,22,,,53571,0
42258,12,,,53573,0
42259,8,,,53574,0
42260,8,,,53575,0
42261,10,,,53578,0
42262,,1,,53578,1
42263,8,,,53579,0
42264,12,,,53580,0
42265,10,,,53581,0
42266,12,,,53582,0
42267,5,,,53584,0
42268,,1,,53584,1
42269,5,,,53585,0
42270,12,,,53586,0
42271,22,,,53587,0
42272,5,,,53589,0
42273,,2,,53589,1
42274,9,,,53590,0
42275,12,,,53591,0
42276,5,,,53594,0
42277,,3,,53594,1
42278,22,,,53595,0
42279,12,,,53596,0
42280,10,,,53599,0
42281,9,,,53600,0
42282,5,,,53603,0
42283,,2,,53603,1
42284,11,,,53604,0
42285,12,,,53605,0
42286,11,,,53606,0
42287,9,,,53606,1
42288,27,,,53608,0
42289,8,,,53609,0
42290,11,,,53611,0
42291,12,,,53612,0
42292,5,,,53615,0
42293,8,,,53616,0
42294,5,,,53619,0
42295,,2,,53619,1
42296,8,,,53620,0
42297,12,,,53621,0
42298,12,,,53624,0
42299,5,,,53625,0
42300,12,,,53626,0
42301,8,,,53627,0
42302,,2,,53627,1
42303,9,,,53628,0
42304,12,,,53630,0
42305,8,,,53631,0
42306,,1,,53631,1
42307,12,,,53632,0
42308,8,,,53634,0
42309,,3,,53634,1
42310,5,,,53637,0
42311,,2,,53637,1
42312,11,,,53638,0
42313,12,,,53640,0
42314,27,,,53641,0
42315,5,,,53644,0
42316,,2,,53644,1
42317,11,,,53645,0
42318,12,,,53647,0
42319,5,,,53648,0
42320,11,,,53649,0
42321,12,,,53651,0
42322,5,,,53652,0
42323,11,,,53653,0
42324,5,,,53655,0
42325,5,,,53657,0
42326,,3,,53657,1
42327,11,,,53658,0
42328,12,,,53660,0
42329,11,,,53663,0
42330,27,,,53665,0
42331,,0,,53665,1
42332,12,,,53669,0
42333,8,,,53672,0
42334,12,,,53673,0
42335,10,,,53674,0
42336,57,,,53676,0
42337,12,,,53677,0
42338,22,,,53678,0
42339,22,,,53681,0
42340,12,,,53683,0
42341,10,,,53684,0
42342,,1,,53684,1
42343,22,,,53685,0
42344,10,,,53688,0
42345,,1,,53688,1
42348,22,,,53693,0
42349,10,,,53695,0
42350,,1,,53695,1
42351,8,,,53697,0
42352,12,,,53698,0
42353,12,,,53699,0
42354,12,,,53700,0
42355,11,,,53703,0
42356,,2,,53703,1
42357,11,,,53704,0
42358,12,,,53705,0
42359,8,,,53708,0
42360,10,,,53709,0
42361,10,,,53713,0
42362,27,,,53717,0
42363,12,,,53718,0
42364,12,,,53719,0
42365,11,,,53720,0
42366,5,,,53724,0
42367,,0,,53724,1
42368,13,,,53728,0
42369,12,,,53729,0
42370,10,,,53731,0
42371,,3,,53731,1
42372,8,,,53732,0
42373,12,,,53734,0
42374,11,,,53735,0
42375,10,,,53738,0
42376,,0,,53738,1
42377,12,,,53742,0
42378,30,,,53788,0
42379,36,,,53789,0
42380,33,,,53790,0
42381,46,,,53792,0
42382,37,,,53793,0
42383,,1,,53793,1
42384,33,,,53794,0
42386,48,,,53796,0
42388,51,,,53799,0
42389,51,,,53800,0
42390,50,,,53801,0
42391,37,,,53802,0
42393,51,,,53804,0
42395,51,,,53808,0
42396,48,,,53809,0
42397,50,,,53810,0
42398,37,,,53811,0
42400,37,,,53816,0
42401,50,,,53817,0
42402,33,,,53818,0
42404,45,,,53820,0
42405,33,,,53822,0
42409,50,,,53825,0
42410,45,,,53826,0
42414,36,,,53830,0
42416,36,,,53832,0
42417,,1,,53832,1
42420,51,,,53835,0
42423,36,,,53838,0
42424,,1,,53838,1
42425,48,,,53839,0
42427,36,,,53842,0
42428,,2,,53842,1
42429,36,,,53843,0
42431,50,,,53848,0
42432,50,,,53849,0
42433,50,,,53851,0
42434,,1,,53851,1
42435,45,,,53852,0
42437,46,,,53856,0
42438,46,,,53857,0
42439,50,,,53858,0
42440,33,,,53859,0
42441,46,,,53860,0
42443,46,,,53864,0
42444,33,,,53865,0
42445,36,,,53867,0
42446,,0,,53867,1
42447,36,,,53869,0
42448,,1,,53869,1
42449,33,,,53870,0
42451,30,,,53872,0
42452,46,,,53873,0
42454,50,,,53875,0
42455,36,,,53876,0
42457,36,,,53880,0
42458,36,,,53883,0
42459,46,,,53884,0
42460,36,,,53886,0
42461,30,,,53887,0
42462,36,,,53888,0
42463,37,,,53889,0
42465,37,,,53892,0
42466,,3,,53892,1
42467,30,,,53893,0
42469,36,,,53895,0
42470,46,,,53908,0
42471,46,,,53910,0
42472,51,,,53911,0
42473,51,,,53912,0
42474,51,,,53915,0
42475,51,,,53917,0
42476,51,,,53919,0
42477,51,,,53920,0
42478,51,,,53921,0
42479,51,,,53923,0
42480,51,,,53925,0
42481,51,,,53928,0
42482,46,,,53930,0
42483,46,,,53934,0
42484,46,,,53935,0
42485,46,,,53936,0
42486,46,,,53941,0
42487,46,,,53942,0
42488,36,,,53944,0
42489,36,,,53946,0
42490,,0,,53946,1
42491,36,,,53948,0
42492,,3,,53948,1
42493,46,,,53949,0
42494,50,,,53951,0
42495,,3,,53951,1
42496,30,,,53952,0
42497,46,,,53953,0
42498,30,,,53954,0
42499,30,,,53957,0
42500,30,,,53960,0
42501,30,,,53961,0
42502,37,,,53962,0
42503,46,,,53964,0
42504,30,,,53965,0
42505,51,,,53968,0
42506,37,,,53968,1
42507,48,,,53968,2
42508,45,,,53968,3
42509,36,,,53968,4
42510,30,,,53968,5
42511,51,,,53969,0
42512,51,,,53970,0
42513,36,,,53971,0
42514,37,,,53972,0
42515,51,,,53973,0
42516,37,,,53974,0
42517,,0,,53974,1
42518,37,,,53976,0
42519,,2,,53976,1
42520,37,,,53977,0
42521,51,,,53979,0
42522,37,,,53980,0
42523,48,,,53981,0
42524,51,,,53982,0
42525,50,,,53984,0
42526,,2,,53984,1
42527,60,,,53985,0
42528,51,,,53986,0
42529,48,,,53987,0
42530,36,,,53988,0
42531,36,,,53989,0
42532,51,,,53990,0
42533,48,,,53991,0
42534,37,,,53992,0
42535,37,,,53994,0
42536,,1,,53994,1
42537,50,,,53999,0
42538,,3,,53999,1
42539,46,,,54004,0
42540,46,,,54005,0
42541,46,,,54008,0
42542,36,,,54009,0
42543,46,,,54011,0
42544,30,,,54012,0
42545,46,,,54013,0
42546,46,,,54014,0
42547,36,,,54015,0
42548,46,,,54017,0
42549,36,,,54018,0
42550,,3,,54018,1
42551,30,,,54019,0
42552,46,,,54020,0
42553,30,,,54021,0
42554,36,,,54022,0
42555,37,,,54023,0
42556,46,,,54024,0
42557,37,,,54025,0
42558,36,,,54027,0
42559,,0,,54027,1
42560,37,,,54029,0
42561,,1,,54029,1
42562,33,,,54032,0
42563,,1,,54032,1
42564,36,,,54033,0
42565,46,,,54034,0
42566,36,,,54037,0
42567,50,,,54039,0
42568,,3,,54039,1
42569,33,,,54040,0
42570,46,,,54041,0
42571,46,,,54042,0
42572,50,,,54046,0
42573,46,,,54047,0
42574,50,,,54049,0
42575,,0,,54049,1
42576,50,,,54051,0
42577,,2,,54051,1
42578,33,,,54052,0
42579,46,,,54053,0
42580,48,,,54054,0
42581,37,,,54055,0
42582,46,,,54056,0
42583,46,,,54057,0
42584,46,,,54058,0
42585,36,,,54059,0
42586,46,,,54060,0
42587,36,,,54061,0
42588,36,,,54063,0
42589,,2,,54063,1
42590,37,,,54064,0
42591,46,,,54065,0
42592,33,,,54066,0
42593,50,,,54068,0
42594,,3,,54068,1
42595,48,,,54069,0
42596,46,,,54070,0
42597,37,,,54073,0
42598,,3,,54073,1
42601,51,,,54076,0
42602,51,,,54077,0
42603,51,,,54078,0
42605,37,,,54080,0
42607,37,,,54082,0
42608,33,,,54084,0
42609,46,,,54086,0
42610,51,,,54087,0
42611,51,,,54088,0
42612,33,,,54090,0
42613,,1,,54090,1
42614,37,,,54091,0
42615,51,,,54092,0
42616,51,,,54093,0
42617,51,,,54094,0
42618,36,,,54095,0
42619,51,,,54097,0
42620,62,,,54098,0
42621,48,,,54099,0
42622,51,,,54100,0
42623,51,,,54101,0
42624,36,,,54102,0
42625,51,,,54104,0
42626,62,,,54105,0
42627,36,,,54109,0
42628,36,,,54111,0
42629,,1,,54111,1
42630,36,,,54112,0
42631,,2,,54112,1
42632,36,,,54113,0
42633,51,,,54114,0
42634,62,,,54115,0
42635,36,,,54118,0
42636,,1,,54118,1
42637,36,,,54119,0
42638,51,,,54120,0
42639,46,,,54123,0
42640,46,,,54124,0
42641,50,,,54125,0
42642,36,,,54126,0
42643,46,,,54128,0
42644,36,,,54129,0
42645,,2,,54129,1
42646,33,,,54130,0
42647,46,,,54131,0
42649,36,,,54135,0
42650,36,,,54137,0
42651,50,,,54138,0
42652,50,,,54141,0
42653,,1,,54141,1
42656,62,,,54144,0
42657,46,,,54145,0
42659,50,,,54149,0
42661,50,,,54152,0
42662,50,,,54154,0
42663,48,,,54155,0
42664,36,,,54158,0
42665,,2,,54158,1
42666,62,,,54159,0
42667,46,,,54160,0
42668,48,,,54161,0
42669,46,,,54162,0
42670,51,,,54165,0
42671,51,,,54166,0
42672,51,,,54167,0
42673,51,,,54168,0
42674,36,,,54169,0
42675,51,,,54171,0
42677,50,,,54174,0
42678,37,,,54176,0
42679,,1,,54176,1
42680,45,,,54177,0
42682,51,,,54182,0
42683,48,,,54182,1
42684,37,,,54182,2
42685,45,,,54182,3
42686,62,,,54182,4
42687,36,,,54182,5
42688,51,,,54183,0
42689,51,,,54186,0
42690,37,,,54188,0
42691,,0,,54188,1
42692,45,,,54190,0
42693,,1,,54190,1
42694,36,,,54191,0
42695,51,,,54193,0
42696,36,,,54194,0
42697,36,,,54195,0
42698,33,,,54196,0
42699,37,,,54198,0
42700,,1,,54198,1
42701,62,,,54201,0
42702,,1,,54201,1
42703,62,,,54204,0
42704,,0,,54204,1
42705,62,,,54206,0
42706,,0,,54206,1
42707,50,,,54208,0
42708,,0,,54208,1
42709,50,,,54210,0
42710,,3,,54210,1
42711,36,,,54211,0
42712,37,,,54212,0
42713,36,,,54213,0
42714,33,,,54214,0
42715,50,,,54215,0
42716,33,,,54216,0
42717,37,,,54217,0
42718,36,,,54219,0
42719,50,,,54220,0
42720,,2,,54220,1
42721,33,,,54221,0
42722,36,,,54223,0
42723,37,,,54224,0
42724,37,,,54227,0
42725,50,,,54230,0
42726,,3,,54230,1
42727,48,,,54231,0
42728,36,,,54233,0
42729,50,,,54234,0
42730,36,,,54235,0
42731,36,,,54236,0
42732,37,,,54237,0
42733,36,,,54238,0
42734,37,,,54241,0
42735,,2,,54241,1
42736,33,,,54242,0
42737,36,,,54243,0
42738,37,,,54244,0
42739,37,,,54246,0
42740,,0,,54246,1
42741,37,,,54248,0
42742,,0,,54248,1
42743,37,,,54250,0
42744,,1,,54250,1
42745,45,,,54251,0
42746,36,,,54252,0
42747,50,,,54253,0
42748,45,,,54254,0
42749,36,,,54256,0
42750,51,,,54257,0
42751,51,,,54258,0
42752,45,,,54262,0
42753,45,,,54263,0
42754,37,,,54265,0
42755,,2,,54265,1
42756,37,,,54270,0
42757,37,,,54272,0
42758,,1,,54272,1
42759,37,,,54273,0
42760,51,,,54274,0
42761,37,,,54275,0
42762,48,,,54275,1
42763,36,,,54277,0
42764,37,,,54278,0
42765,33,,,54279,0
42766,51,,,54281,0
42767,36,,,54282,0
42768,36,,,54283,0
42769,36,,,54284,0
42770,36,,,54285,0
42771,62,,,54286,0
42772,62,,,54288,0
42773,,2,,54288,1
42774,37,,,54289,0
42775,36,,,54290,0
42776,37,,,54291,0
42777,,3,,54291,1
42778,48,,,54292,0
42779,36,,,54293,0
42780,45,,,54294,0
42781,36,,,54295,0
42782,37,,,54297,0
42783,,1,,54297,1
42784,37,,,54300,0
42785,37,,,54303,0
42786,62,,,54304,0
42787,33,,,54305,0
42788,36,,,54307,0
42789,37,,,54308,0
42790,62,,,54310,0
42791,,2,,54310,1
42792,33,,,54311,0
42793,36,,,54313,0
42794,50,,,54314,0
42795,37,,,54315,0
42796,45,,,54317,0
42797,,2,,54317,1
42798,45,,,54318,0
42799,36,,,54320,0
42800,51,,,54321,0
42801,51,,,54322,0
42802,51,,,54325,0
42803,50,,,54326,0
42804,,3,,54326,1
42805,36,,,54327,0
42806,51,,,54328,0
42807,37,,,54329,0
42808,,3,,54329,1
42809,45,,,54330,0
42810,51,,,54331,0
42811,37,,,54332,0
42812,36,,,54333,0
42813,51,,,54335,0
42814,45,,,54336,0
42815,,1,,54336,1
42816,36,,,54337,0
42819,45,,,54341,0
42820,51,,,54343,0
42821,45,,,54345,0
42822,46,,,54348,0
42823,37,,,54348,1
42824,60,,,54348,2
42825,59,,,54348,3
42826,45,,,54348,4
42827,48,,,54348,5
42828,46,,,54350,0
42829,37,,,54351,0
42830,37,,,54353,0
42831,60,,,54354,0
42832,46,,,54355,0
42833,60,,,54356,0
42834,37,,,54358,0
42835,,3,,54358,1
42836,37,,,54359,0
42837,37,,,54360,0
42838,50,,,54362,0
42839,45,,,54363,0
42840,46,,,54365,0
42841,50,,,54366,0
42842,,2,,54366,1
42843,45,,,54367,0
42844,46,,,54369,0
42845,60,,,54370,0
42846,60,,,54373,0
42847,60,,,54376,0
42849,60,,,54383,0
42850,60,,,54385,0
42851,45,,,54386,0
42852,46,,,54388,0
42853,50,,,54389,0
42854,,3,,54389,1
42855,48,,,54390,0
42856,46,,,54392,0
42857,59,,,54393,0
42858,59,,,54396,0
42859,37,,,54398,0
42860,,3,,54398,1
42861,48,,,54399,0
42862,46,,,54401,0
42863,46,,,54402,0
42864,45,,,54403,0
42865,45,,,54405,0
42866,,0,,54405,1
42867,50,,,54407,0
42868,,3,,54407,1
42869,48,,,54408,0
42870,46,,,54409,0
42871,50,,,54410,0
42872,37,,,54411,0
42873,46,,,54413,0
42874,50,,,54414,0
42875,64,,,54415,0
42876,50,,,54418,0
42877,60,,,54419,0
42883,45,,,54424,0
42892,37,,,54435,0
42893,46,,,54437,0
42895,50,,,54440,0
42896,,1,,54440,1
42897,46,,,54442,0
42898,45,,,54443,0
42899,,1,,54443,1
42900,46,,,54446,0
42901,46,,,54447,0
42902,60,,,54448,0
42903,,1,,54448,1
42906,59,,,54452,0
42907,46,,,54454,0
42908,45,,,54455,0
42909,,2,,54455,1
42910,37,,,54456,0
42911,46,,,54457,0
42912,50,,,54458,0
42913,,2,,54458,1
42914,37,,,54459,0
42915,46,,,54461,0
42916,45,,,54462,0
42917,,2,,54462,1
42918,59,,,54463,0
42919,46,,,54464,0
42920,46,,,54465,0
42921,46,,,54466,0
42922,37,,,54467,0
42923,46,,,54469,0
42924,37,,,54472,0
42925,60,,,54473,0
42927,37,,,54476,0
42928,45,,,54478,0
42929,,3,,54478,1
42930,60,,,54479,0
42931,46,,,54481,0
42932,37,,,54482,0
42933,,1,,54482,1
42934,45,,,54483,0
42935,46,,,54485,0
42936,45,,,54486,0
42937,,3,,54486,1
42938,59,,,54487,0
42939,46,,,54488,0
42940,60,,,54491,0
42941,60,,,54494,0
42942,60,,,54496,0
42943,60,,,54499,0
42944,60,,,54500,0
42945,59,,,54503,0
42947,59,,,54508,0
42948,59,,,54511,0
42949,50,,,54513,0
42950,,3,,54513,1
42951,45,,,54514,0
42952,46,,,54516,0
42953,45,,,54517,0
42954,64,,,54518,0
42955,45,,,54521,0
42956,51,,,54524,0
42957,33,,,54524,1
42958,58,,,54524,2
42959,36,,,54524,3
42960,62,,,54524,4
42961,61,,,54524,5
42962,51,,,54525,0
42963,51,,,54526,0
42964,51,,,54528,0
42966,51,,,54532,0
42969,62,,,54537,0
42970,,1,,54537,1
42972,33,,,54540,0
42973,58,,,54541,0
42974,62,,,54542,0
42975,51,,,54543,0
42976,36,,,54544,0
42977,62,,,54545,0
42978,51,,,54546,0
42979,51,,,54547,0
42980,51,,,54548,0
42983,33,,,54551,0
42984,51,,,54552,0
42985,61,,,54553,0
42986,62,,,54554,0
42987,51,,,54556,0
42988,61,,,54557,0
42989,,2,,54557,1
42990,36,,,54558,0
42991,51,,,54559,0
42992,61,,,54560,0
42993,33,,,54562,0
42994,,1,,54562,1
42995,62,,,54563,0
42996,51,,,54565,0
42997,61,,,54566,0
42998,,3,,54566,1
42999,51,,,54569,0
43000,61,,,54571,0
43001,,1,,54571,1
43002,62,,,54572,0
43003,51,,,54574,0
43004,58,,,54575,0
43005,36,,,54576,0
43006,,0,,54576,1
43007,63,,,54579,0
43008,,1,,54579,1
43009,36,,,54580,0
43010,51,,,54582,0
43011,36,,,54583,0
43012,36,,,54584,0
43013,36,,,54585,0
43014,58,,,54586,0
43015,62,,,54587,0
43016,36,,,54596,0
43017,33,,,54597,0
43018,,1,,54597,1
43019,62,,,54600,0
43020,,0,,54600,1
43021,63,,,54602,0
43022,,3,,54602,1
43023,48,,,54603,0
43024,36,,,54604,0
43026,61,,,54612,0
43027,61,,,54614,0
43028,,3,,54614,1
43029,58,,,54615,0
43030,36,,,54616,0
43031,61,,,54617,0
43032,61,,,54619,0
43033,,2,,54619,1
43034,33,,,54620,0
43035,36,,,54622,0
43036,61,,,54623,0
43037,,2,,54623,1
43038,51,,,54626,0
43039,51,,,54627,0
43040,62,,,54630,0
43041,,1,,54630,1
43042,36,,,54631,0
43043,51,,,54633,0
43044,33,,,54634,0
43045,33,,,54637,0
43046,,0,,54637,1
43047,62,,,54639,0
43048,,1,,54639,1
43049,36,,,54640,0
43050,36,,,54642,0
43051,51,,,54643,0
43053,58,,,54647,0
43054,58,,,54650,0
43055,58,,,54653,0
43056,63,,,54655,0
43057,,1,,54655,1
43058,33,,,54656,0
43059,51,,,54657,0
43060,36,,,54658,0
43061,48,,,54658,1
43062,36,,,54660,0
43063,36,,,54661,0
43064,33,,,54662,0
43065,63,,,54664,0
43066,,1,,54664,1
43067,33,,,54665,0
43068,36,,,54666,0
43069,33,,,54667,0
43070,63,,,54668,0
43071,,1,,54668,1
43072,62,,,54669,0
43073,36,,,54670,0
43076,63,,,54674,0
43077,63,,,54676,0
43078,,1,,54676,1
43079,33,,,54677,0
43080,36,,,54678,0
43081,62,,,54683,0
43082,33,,,54684,0
43083,62,,,54687,0
43084,62,,,54688,0
43085,,0,,54688,1
43086,62,,,54692,0
43087,51,,,54697,0
